"","id","prob","algo","N","O","repl","acc.test.mean","ber.test.mean","multiclass.gmean.test.mean","timetrain.test.mean","timepredict.test.mean","timeboth.test.mean","Q","C","M"
"5607",5607,"t_715_fri_c3_1000_25","classif.J48",NA,NA,1,0.873031803180318,0.128789682539683,0.870370069152319,0.2931,0.1266,0.4197,NA,0.3,8
"5608",5608,"t_715_fri_c3_1000_25","classif.J48",NA,NA,1,0.863015201520152,0.139332611832612,0.859542876015631,0.2822,0.1231,0.4053,NA,0.3,16
"5609",5609,"t_715_fri_c3_1000_25","classif.J48",NA,NA,1,0.878132813281328,0.122440476190476,0.876288383345973,0.1647,0.091,0.2557,NA,0.3,32
"5610",5610,"t_715_fri_c3_1000_25","classif.J48",NA,NA,1,0.873004900490049,0.129141414141414,0.8694083754971,0.1604,0.0836,0.244,NA,0.3,64
"5611",5611,"t_716_fri_c3_100_50","classif.JRip",1,1,1,0.751010101010101,0.269642857142857,0.695512260821564,0.1498,0.0893999999999999,0.2392,NA,NA,NA
"5612",5612,"t_716_fri_c3_100_50","classif.JRip",2,1,1,0.775353535353535,0.235119047619048,0.717098907358237,0.1556,0.0880999999999999,0.2437,NA,NA,NA
"5613",5613,"t_716_fri_c3_100_50","classif.JRip",3,1,1,0.737878787878788,0.270238095238095,0.711268225791917,0.1553,0.0968000000000001,0.2521,NA,NA,NA
"5614",5614,"t_716_fri_c3_100_50","classif.JRip",4,1,1,0.79010101010101,0.204761904761905,0.784853222609361,0.1541,0.0890999999999999,0.2432,NA,NA,NA
"5615",5615,"t_716_fri_c3_100_50","classif.JRip",5,1,1,0.799393939393939,0.197619047619048,0.792816396528944,0.1466,0.0941000000000001,0.2407,NA,NA,NA
"5616",5616,"t_716_fri_c3_100_50","classif.JRip",1,2,1,0.801616161616162,0.189880952380952,0.795040246791562,0.1285,0.0764,0.2049,NA,NA,NA
"5617",5617,"t_716_fri_c3_100_50","classif.JRip",2,2,1,0.792121212121212,0.214880952380952,0.762694912647865,0.1634,0.0977999999999997,0.2612,NA,NA,NA
"5618",5618,"t_716_fri_c3_100_50","classif.JRip",3,2,1,0.809191919191919,0.204761904761905,0.748054617180057,0.1666,0.1011,0.2677,NA,NA,NA
"5619",5619,"t_716_fri_c3_100_50","classif.JRip",4,2,1,0.741212121212121,0.260119047619048,0.724819899075513,0.154,0.0929,0.2469,NA,NA,NA
"5620",5620,"t_716_fri_c3_100_50","classif.JRip",5,2,1,0.767575757575758,0.225595238095238,0.741680920111896,0.1552,0.1015,0.2567,NA,NA,NA
"5621",5621,"t_716_fri_c3_100_50","classif.JRip",1,3,1,0.736060606060606,0.271428571428571,0.656980859707076,0.1426,0.0811999999999999,0.2238,NA,NA,NA
"5622",5622,"t_716_fri_c3_100_50","classif.JRip",2,3,1,0.781212121212121,0.217261904761905,0.764156423164168,0.1885,0.1238,0.3123,NA,NA,NA
"5623",5623,"t_716_fri_c3_100_50","classif.JRip",3,3,1,0.718686868686869,0.289285714285714,0.68075270485913,0.1862,0.117,0.3032,NA,NA,NA
"5624",5624,"t_716_fri_c3_100_50","classif.JRip",4,3,1,0.797070707070707,0.19702380952381,0.792713665751566,0.2174,0.1188,0.3362,NA,NA,NA
"5625",5625,"t_716_fri_c3_100_50","classif.JRip",5,3,1,0.764343434343434,0.226190476190476,0.763050092483388,0.2007,0.1212,0.3219,NA,NA,NA
"5626",5626,"t_716_fri_c3_100_50","classif.JRip",1,4,1,0.772323232323232,0.228571428571429,0.756359975034071,0.1972,0.113,0.3102,NA,NA,NA
"5627",5627,"t_716_fri_c3_100_50","classif.JRip",2,4,1,0.81,0.183928571428571,0.799490226623998,0.2019,0.1287,0.3306,NA,NA,NA
"5628",5628,"t_716_fri_c3_100_50","classif.JRip",3,4,1,0.758282828282828,0.236904761904762,0.747552382943738,0.2038,0.1195,0.3233,NA,NA,NA
"5629",5629,"t_716_fri_c3_100_50","classif.JRip",4,4,1,0.75979797979798,0.243452380952381,0.737283421205463,0.1956,0.1142,0.3098,NA,NA,NA
"5630",5630,"t_716_fri_c3_100_50","classif.JRip",5,4,1,0.76989898989899,0.225595238095238,0.765321758902983,0.2022,0.1278,0.330000000000001,NA,NA,NA
"5631",5631,"t_716_fri_c3_100_50","classif.JRip",1,5,1,0.781818181818182,0.217261904761905,0.751088543510477,0.2153,0.122,0.3373,NA,NA,NA
"5632",5632,"t_716_fri_c3_100_50","classif.JRip",2,5,1,0.771919191919192,0.220238095238095,0.765197624338425,0.2042,0.1141,0.3183,NA,NA,NA
"5633",5633,"t_716_fri_c3_100_50","classif.JRip",3,5,1,0.750505050505051,0.241071428571429,0.735260230879392,0.1992,0.1123,0.3115,NA,NA,NA
"5634",5634,"t_716_fri_c3_100_50","classif.JRip",4,5,1,0.778989898989899,0.221428571428571,0.760232796358499,0.2017,0.1123,0.314,NA,NA,NA
"5635",5635,"t_716_fri_c3_100_50","classif.JRip",5,5,1,0.802727272727273,0.196428571428571,0.795319144511827,0.1863,0.1057,0.292,NA,NA,NA
"5636",5636,"t_716_fri_c3_100_50","classif.bayesNet",NA,NA,1,0.773434343434343,0.242261904761905,0.739673296563984,0.1955,0.1488,0.3443,"weka.classifiers.bayes.net.search.local.K2",NA,NA
"5637",5637,"t_716_fri_c3_100_50","classif.bayesNet",NA,NA,1,0.792525252525253,0.216071428571429,0.772134229017858,0.1884,0.1142,0.3026,"weka.classifiers.bayes.net.search.local.HillClimber",NA,NA
"5638",5638,"t_716_fri_c3_100_50","classif.bayesNet",NA,NA,1,0.740707070707071,0.283928571428571,0.621184019583941,0.2054,0.1251,0.3305,"weka.classifiers.bayes.net.search.local.LAGDHillClimber",NA,NA
"5639",5639,"t_716_fri_c3_100_50","classif.bayesNet",NA,NA,1,0.810707070707071,0.196428571428571,0.786381472815543,0.1751,0.113,0.2881,"weka.classifiers.bayes.net.search.local.SimulatedAnnealing",NA,NA
"5640",5640,"t_716_fri_c3_100_50","classif.bayesNet",NA,NA,1,0.80050505050505,0.221428571428571,0.764462266237388,0.2056,0.1319,0.3375,"weka.classifiers.bayes.net.search.local.TabuSearch",NA,NA
"5641",5641,"t_716_fri_c3_100_50","classif.bayesNet",NA,NA,1,0.831616161616162,0.176785714285714,0.815685277418349,0.216,0.1292,0.3452,"weka.classifiers.bayes.net.search.local.TAN",NA,NA
"5642",5642,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.68959595959596,0.344642857142857,0.628254641001067,0.2019,0.136,0.3379,NA,0.1,1
"5643",5643,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.731919191919192,0.295238095238095,0.680754934517408,0.2079,0.1543,0.3622,NA,0.1,2
"5644",5644,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.74989898989899,0.279761904761905,0.659753649012457,0.235,0.1371,0.3721,NA,0.1,4
"5645",5645,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.748080808080808,0.271428571428571,0.670159324399795,0.2125,0.1503,0.3628,NA,0.1,8
"5646",5646,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.713939393939394,0.306547619047619,0.673948867415173,0.2295,0.139,0.3685,NA,0.1,16
"5647",5647,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.746969696969697,0.263095238095238,0.663524091401699,0.2029,0.1311,0.334,NA,0.1,32
"5648",5648,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.683232323232323,0.335714285714286,0.632074124183881,0.2109,0.1372,0.348100000000001,NA,0.1,64
"5649",5649,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.770707070707071,0.221428571428571,0.768571614242578,0.2137,0.1443,0.358,NA,0.15,1
"5650",5650,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.745555555555556,0.271428571428571,0.707461708397384,0.2294,0.1657,0.3951,NA,0.15,2
"5651",5651,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.751010101010101,0.267261904761905,0.721643374488718,0.2103,0.1275,0.3378,NA,0.15,4
"5652",5652,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.78050505050505,0.226785714285714,0.759696453450536,0.2216,0.1351,0.3567,NA,0.15,8
"5653",5653,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.720707070707071,0.306547619047619,0.667121431146885,0.2055,0.1257,0.3312,NA,0.15,16
"5654",5654,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.76,0.26547619047619,0.672916923033142,0.2158,0.1461,0.3619,NA,0.15,32
"5655",5655,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.710505050505051,0.301785714285714,0.669271447108766,0.1966,0.1492,0.3458,NA,0.15,64
"5656",5656,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.744242424242424,0.2625,0.724721464007252,0.2239,0.1489,0.3728,NA,0.2,1
"5657",5657,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.75010101010101,0.270238095238095,0.711853781588889,0.2004,0.1377,0.3381,NA,0.2,2
"5658",5658,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.750808080808081,0.253571428571429,0.739449193034422,0.2148,0.1387,0.3535,NA,0.2,4
"5659",5659,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.718787878787879,0.300595238095238,0.678328991341177,0.1988,0.1386,0.3374,NA,0.2,8
"5660",5660,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.680505050505051,0.358928571428571,0.575628492287155,0.2236,0.1332,0.3568,NA,0.2,16
"5661",5661,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.791818181818182,0.221428571428571,0.763809781210283,0.217,0.1409,0.3579,NA,0.2,32
"5662",5662,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.659494949494949,0.371428571428571,0.59261363304134,0.2059,0.1341,0.34,NA,0.2,64
"5663",5663,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.718989898989899,0.282738095238095,0.657021869926843,0.2125,0.1448,0.3573,NA,0.25,1
"5664",5664,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.695858585858586,0.297619047619048,0.683957059926268,0.2036,0.1452,0.3488,NA,0.25,2
"5665",5665,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.721414141414141,0.310119047619048,0.666599874014299,0.1987,0.1549,0.3536,NA,0.25,4
"5666",5666,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.793232323232323,0.217261904761905,0.778071275179129,0.2009,0.1281,0.329,NA,0.25,8
"5667",5667,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.733636363636364,0.280952380952381,0.688858974099913,0.2028,0.1297,0.3325,NA,0.25,16
"5668",5668,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.706666666666667,0.308333333333333,0.669154405476381,0.2014,0.1352,0.336600000000001,NA,0.25,32
"5669",5669,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.756969696969697,0.269642857142857,0.713379144151291,0.201,0.141,0.342,NA,0.25,64
"5670",5670,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.719393939393939,0.297619047619048,0.69192404094956,0.2038,0.1321,0.3359,NA,0.3,1
"5671",5671,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.738787878787879,0.275595238095238,0.704560746406142,0.186,0.1338,0.3198,NA,0.3,2
"5672",5672,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.726767676767677,0.300595238095238,0.677156843886903,0.165,0.1138,0.2788,NA,0.3,4
"5673",5673,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.793030303030303,0.220238095238095,0.767883812680158,0.1967,0.1227,0.319400000000001,NA,0.3,8
"5674",5674,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.741919191919192,0.271428571428571,0.702219615635168,0.2083,0.1268,0.335099999999999,NA,0.3,16
"5675",5675,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.677676767676768,0.361309523809524,0.529086126054559,0.1822,0.0992,0.2814,NA,0.3,32
"5676",5676,"t_716_fri_c3_100_50","classif.J48",NA,NA,1,0.781919191919192,0.239285714285714,0.703423769555534,0.1896,0.149200000000001,0.338800000000001,NA,0.3,64
"5677",5677,"t_717_rmftsa_ladata","classif.JRip",1,1,1,0.88594419306184,0.116252750248252,0.881931457078508,0.2007,0.0696000000000001,0.2703,NA,NA,NA
"5678",5678,"t_717_rmftsa_ladata","classif.JRip",2,1,1,0.905476621417798,0.0964718939231683,0.902783863451651,0.1964,0.0715,0.2679,NA,NA,NA
"5679",5679,"t_717_rmftsa_ladata","classif.JRip",3,1,1,0.885562594268477,0.113916499542437,0.885228800073006,0.1979,0.0666999999999998,0.2646,NA,NA,NA
"5680",5680,"t_717_rmftsa_ladata","classif.JRip",4,1,1,0.893675716440422,0.107710430499036,0.891111492574692,0.2008,0.0672000000000002,0.268,NA,NA,NA
"5681",5681,"t_717_rmftsa_ladata","classif.JRip",5,1,1,0.880031674208145,0.120654607761055,0.878286442730201,0.2081,0.0768,0.2849,NA,NA,NA
"5682",5682,"t_717_rmftsa_ladata","classif.JRip",1,2,1,0.875960784313725,0.125520843474367,0.872507106125132,0.1906,0.07,0.2606,NA,NA,NA
"5683",5683,"t_717_rmftsa_ladata","classif.JRip",2,2,1,0.876117647058824,0.123591532156,0.873379531061069,0.1935,0.0677,0.2612,NA,NA,NA
"5684",5684,"t_717_rmftsa_ladata","classif.JRip",3,2,1,0.862226244343891,0.13621468486536,0.861128716707152,0.2203,0.0738000000000001,0.2941,NA,NA,NA
"5685",5685,"t_717_rmftsa_ladata","classif.JRip",4,2,1,0.883797888386124,0.116780895266652,0.881614421344929,0.2053,0.0673,0.2726,NA,NA,NA
"5686",5686,"t_717_rmftsa_ladata","classif.JRip",5,2,1,0.881794871794872,0.119540635526393,0.878129795423941,0.206,0.0662999999999999,0.2723,NA,NA,NA
"5687",5687,"t_717_rmftsa_ladata","classif.JRip",1,3,1,0.882069381598793,0.11957081524173,0.879076135034223,0.2106,0.0748000000000003,0.2854,NA,NA,NA
"5688",5688,"t_717_rmftsa_ladata","classif.JRip",2,3,1,0.887790346907994,0.112746792188321,0.886557903303951,0.1855,0.0658000000000001,0.2513,NA,NA,NA
"5689",5689,"t_717_rmftsa_ladata","classif.JRip",3,3,1,0.883865761689291,0.118771782939699,0.878376865310947,0.2014,0.0688000000000002,0.2702,NA,NA,NA
"5690",5690,"t_717_rmftsa_ladata","classif.JRip",4,3,1,0.883918552036199,0.116885550731128,0.880958904145687,0.1727,0.0717999999999999,0.2445,NA,NA,NA
"5691",5691,"t_717_rmftsa_ladata","classif.JRip",5,3,1,0.89399245852187,0.106162259779201,0.891574474163962,0.1902,0.0739999999999999,0.2642,NA,NA,NA
"5692",5692,"t_717_rmftsa_ladata","classif.JRip",1,4,1,0.886028657616893,0.114385015284566,0.884965086841526,0.1873,0.0693,0.2566,NA,NA,NA
"5693",5693,"t_717_rmftsa_ladata","classif.JRip",2,4,1,0.891482654600302,0.110044734126443,0.888743502373747,0.1715,0.0629000000000003,0.2344,NA,NA,NA
"5694",5694,"t_717_rmftsa_ladata","classif.JRip",3,4,1,0.883826546003017,0.116793794661111,0.882137257598393,0.2002,0.0710999999999999,0.2713,NA,NA,NA
"5695",5695,"t_717_rmftsa_ladata","classif.JRip",4,4,1,0.878366515837104,0.124954243657392,0.873448934872958,0.2048,0.0660999999999999,0.2709,NA,NA,NA
"5696",5696,"t_717_rmftsa_ladata","classif.JRip",5,4,1,0.881725490196078,0.118708502891411,0.879786268350746,0.1847,0.0677999999999999,0.2525,NA,NA,NA
"5697",5697,"t_717_rmftsa_ladata","classif.JRip",1,5,1,0.8836395173454,0.116120592301252,0.8819093139045,0.1873,0.0715999999999998,0.258899999999999,NA,NA,NA
"5698",5698,"t_717_rmftsa_ladata","classif.JRip",2,5,1,0.883882352941176,0.117883915185265,0.880169226088461,0.1631,0.0636000000000002,0.2267,NA,NA,NA
"5699",5699,"t_717_rmftsa_ladata","classif.JRip",3,5,1,0.893719457013575,0.107001450573415,0.891920030059199,0.1783,0.0735,0.2518,NA,NA,NA
"5700",5700,"t_717_rmftsa_ladata","classif.JRip",4,5,1,0.890244343891403,0.111355117895598,0.887331789046975,0.1922,0.0657999999999996,0.257999999999999,NA,NA,NA
"5701",5701,"t_717_rmftsa_ladata","classif.JRip",5,5,1,0.879829562594268,0.121596993710937,0.876518684301191,0.1942,0.0800999999999998,0.2743,NA,NA,NA
"5702",5702,"t_717_rmftsa_ladata","classif.bayesNet",NA,NA,1,0.855909502262443,0.148351311357308,0.849435918403831,0.1642,0.0963000000000002,0.2605,"weka.classifiers.bayes.net.search.local.K2",NA,NA
"5703",5703,"t_717_rmftsa_ladata","classif.bayesNet",NA,NA,1,0.856488687782805,0.147168217839132,0.850536768435882,0.1678,0.0874999999999999,0.2553,"weka.classifiers.bayes.net.search.local.HillClimber",NA,NA
"5704",5704,"t_717_rmftsa_ladata","classif.bayesNet",NA,NA,1,0.854247360482655,0.149088523919858,0.847968820184973,0.1653,0.0903,0.2556,"weka.classifiers.bayes.net.search.local.LAGDHillClimber",NA,NA
"5705",5705,"t_717_rmftsa_ladata","classif.bayesNet",NA,NA,1,0.852331825037707,0.151338373021282,0.846770406614095,0.1789,0.0807,0.2596,"weka.classifiers.bayes.net.search.local.SimulatedAnnealing",NA,NA
"5706",5706,"t_717_rmftsa_ladata","classif.bayesNet",NA,NA,1,0.863876319758673,0.139088572596818,0.858871348802839,0.1648,0.0912999999999999,0.2561,"weka.classifiers.bayes.net.search.local.TabuSearch",NA,NA
"5707",5707,"t_717_rmftsa_ladata","classif.bayesNet",NA,NA,1,0.846340874811463,0.158082079090325,0.840053622146157,0.1882,0.0983999999999998,0.2866,"weka.classifiers.bayes.net.search.local.TAN",NA,NA
"5708",5708,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.874027149321267,0.128372339804124,0.871162835709308,0.1607,0.0980000000000001,0.2587,NA,0.1,1
"5709",5709,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.862117647058824,0.137440857493331,0.861368884271672,0.1472,0.0870999999999996,0.2343,NA,0.1,2
"5710",5710,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.875874811463047,0.125088348682801,0.873881132577226,0.1422,0.0793999999999997,0.2216,NA,0.1,4
"5711",5711,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.871901960784314,0.127859041258591,0.871269974886802,0.1407,0.0791999999999998,0.2199,NA,0.1,8
"5712",5712,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.885825037707391,0.114872028271578,0.884074043403911,0.1744,0.0973999999999998,0.2718,NA,0.1,16
"5713",5713,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.889803921568627,0.112575449288343,0.886483393559223,0.1726,0.1091,0.2817,NA,0.1,32
"5714",5714,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.860265460030166,0.138937187250531,0.860187379453134,0.168,0.0911,0.2591,NA,0.1,64
"5715",5715,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.864343891402715,0.137227895792364,0.861687257858776,0.1679,0.1104,0.278300000000001,NA,0.15,1
"5716",5716,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.885710407239819,0.11415720711073,0.885036487987654,0.162,0.1005,0.2625,NA,0.15,2
"5717",5717,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.866146304675716,0.132574621780019,0.864771381736796,0.1783,0.0998,0.2781,NA,0.15,4
"5718",5718,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.897553544494721,0.102825454156039,0.894218915116541,0.1739,0.1083,0.2822,NA,0.15,8
"5719",5719,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.874024132730015,0.127575984734905,0.870480497046453,0.1736,0.0990000000000002,0.2726,NA,0.15,16
"5720",5720,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.881822021116139,0.117493769349092,0.881240379694727,0.1816,0.0986999999999998,0.2803,NA,0.15,32
"5721",5721,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.891794871794872,0.109033470277848,0.889360149433437,0.2016,0.0934999999999999,0.2951,NA,0.15,64
"5722",5722,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.889831070889894,0.110259156136218,0.888611122530073,0.1402,0.1098,0.25,NA,0.2,1
"5723",5723,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.897411764705882,0.103288128662941,0.895006452740279,0.1677,0.0982,0.2659,NA,0.2,2
"5724",5724,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.854339366515837,0.14351233474172,0.855478907046259,0.1836,0.1153,0.2989,NA,0.2,4
"5725",5725,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.864072398190045,0.13785655873362,0.860376581705057,0.1527,0.0991,0.2518,NA,0.2,8
"5726",5726,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.88214479638009,0.11880731712066,0.880149132879726,0.1705,0.0962999999999997,0.266799999999999,NA,0.2,16
"5727",5727,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.866025641025641,0.136211277478144,0.86146352887271,0.1766,0.0953,0.2719,NA,0.2,32
"5728",5728,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.883912518853695,0.118204696353122,0.880027477152817,0.1751,0.0893000000000002,0.2644,NA,0.2,64
"5729",5729,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.876173453996983,0.124004069393874,0.874839155516016,0.1836,0.0960999999999997,0.2797,NA,0.25,1
"5730",5730,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.891785822021116,0.107492357717245,0.89189832859491,0.1745,0.1097,0.2842,NA,0.25,2
"5731",5731,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.891598793363499,0.107813138885103,0.891168469408204,0.1551,0.1031,0.2582,NA,0.25,4
"5732",5732,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.878019607843137,0.122716807180825,0.87605611753033,0.1669,0.0988999999999997,0.2658,NA,0.25,8
"5733",5733,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.885876319758673,0.114385015284566,0.884679391882502,0.1609,0.1019,0.2628,NA,0.25,16
"5734",5734,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.879904977375566,0.12032798535797,0.878514376891111,0.1871,0.0993,0.2864,NA,0.25,32
"5735",5735,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.872156862745098,0.130205514126054,0.8657063272808,0.1592,0.1123,0.2715,NA,0.25,64
"5736",5736,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.875960784313725,0.127017660001168,0.871827839029018,0.1976,0.1023,0.2999,NA,0.3,1
"5737",5737,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.879757164404223,0.118872544247357,0.878520503952258,0.1615,0.0898000000000002,0.2513,NA,0.3,2
"5738",5738,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.878171945701357,0.123326972877198,0.875935182436006,0.1861,0.1013,0.2874,NA,0.3,4
"5739",5739,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.864235294117647,0.139243121945521,0.857163140309083,0.1519,0.0912999999999999,0.2432,NA,0.3,8
"5740",5740,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.868021116138763,0.134690609240834,0.863342738686683,0.1629,0.0995999999999999,0.2625,NA,0.3,16
"5741",5741,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.870250377073907,0.127364483342744,0.870436672630239,0.1784,0.0864,0.2648,NA,0.3,32
"5742",5742,"t_717_rmftsa_ladata","classif.J48",NA,NA,1,0.891476621417798,0.108984793317627,0.890056193261974,0.169,0.0970000000000001,0.266,NA,0.3,64
"5743",5743,"t_719_veteran","classif.JRip",1,1,1,0.701684981684982,0.398333333333333,0.504271884852778,0.1589,0.0760999999999999,0.235,NA,NA,NA
"5744",5744,"t_719_veteran","classif.JRip",2,1,1,0.736813186813187,0.358333333333333,0.526416393828734,0.1781,0.0818000000000001,0.2599,NA,NA,NA
"5745",5745,"t_719_veteran","classif.JRip",3,1,1,0.723443223443223,0.369444444444444,0.488715154635077,0.1464,0.0808999999999998,0.2273,NA,NA,NA
"5746",5746,"t_719_veteran","classif.JRip",4,1,1,0.758498168498169,0.370555555555556,0.423635606565217,0.1748,0.0725000000000002,0.2473,NA,NA,NA
"5747",5747,"t_719_veteran","classif.JRip",5,1,1,0.686813186813187,0.416388888888889,0.423248292160957,0.1644,0.0756000000000001,0.24,NA,NA,NA
"5748",5748,"t_719_veteran","classif.JRip",1,2,1,0.67029304029304,0.438888888888889,0.445096252131204,0.1498,0.087,0.2368,NA,NA,NA
"5749",5749,"t_719_veteran","classif.JRip",2,2,1,0.657692307692308,0.4525,0.403367621508675,0.1514,0.0873,0.2387,NA,NA,NA
